cy_mat_combat_mad,row.names
1.722882139639444,ADH1A
1.7256043680510125,ADH1C
0.5213305328753739,ADH5
0.8621004642984998,ADH6
0.9115874818431944,ADH7
0.864714020185537,ADI1
0.4582803388270356,ADIPOR1
0.5217255381362788,ADIPOR2
0.561425088601695,ADK
1.3518048748701859,ADM
0.4758015484477514,ADNP
0.7835074635609667,ADNP2
0.6183572527681749,ADO
0.9402557638207819,ADORA1
0.8602435911101441,ADORA2A
0.8800423620172158,ADORA2B
0.9165511325516268,ADORA3
0.9477405487672205,ADPGK
0.4331975232097135,ADPRH
1.4521767179394451,ADRA1A
0.6405857713116136,ADRA1B
0.7412692534302648,ADRA1D
0.6962719008152727,ADRA2A
0.7154618629283308,ADRA2B
0.696688432767333,ADRA2C
1.298924605048587,ADRB1
0.8215474222743891,ADRB2
1.186021457235449,ADRB3
1.2863158937550887,ADRBK2
0.5910207304455473,ADRM1
1.0721588377726288,ADSL
0.7023695983462095,ADSS
1.0696042302479891,AEBP1
0.6972390614237015,AEN
0.735431104208638,AES
0.8868025274575074,AFAP1
1.057400163063776,AFF1
1.0145605323158595,AFF2
0.9733643248320184,AFF3
0.6185366352853657,AFF4
0.7101851037748045,AFG3L2
0.3312548239774827,AFM
0.8552010688886363,AFP
0.5319821814008747,AFTPH
0.6723308364836488,AGA
0.6237955064046817,AGAP1
1.3536438349874527,AGAP2
1.3126815677893877,AGBL2
1.0269971831458473,AGBL5
1.0192703215046797,AGER
0.6245070751535077,AGFG1
0.4916376535640662,AGFG2
0.546056450189423,AGGF1
0.9603155688702354,AGL
0.7690127911501902,AGMAT
0.4891927319721393,AGPAT1
0.8503482917583675,AGPAT2
0.377359113272329,AGPAT3
0.6246261491716096,AGPAT4
0.8512932517754699,AGPAT5
0.9348414433724823,AGPS
1.4033006357520033,AGR2
0.8390243567694525,AGRN
0.789172987120339,AGRP
1.5796627018049354,AGT
0.6693363466605126,AGTPBP1
0.9483321050594049,AGTR1
0.6351105333313557,AGTR2
0.8391040888434343,AGXT
0.7484090211041697,AHCTF1
0.7376877488333419,AHCY
0.40115785541358373,AHCYL1
0.6048937233182575,AHCYL2
0.9378714105425345,AHDC1
0.6151907020809719,AHI1
0.8431139624745307,AHNAK
1.14333155772186,AHNAK2
1.0015799480445147,AHR
0.44090144237295453,AHSA1
0.6431042363742786,AHSA2
1.0385520110452395,AHSG
0.9692617739066595,AICDA
0.9713331867238019,AIDA
0.839294313859873,AIF1
1.1266394071403032,AIFM1
0.7660339683608705,AIM1
0.9506240058376645,AIM1L
0.9904420017750888,AIM2
0.9541175723429133,AIP
1.0121409952814089,AIPL1
0.9162605643576799,AIRE
0.7397380921258173,AJAP1
0.5453830195737948,AK2
1.195116903598826,AK5
0.7036038168279181,AKAP1
0.4265550537834163,AKAP10
0.9655577480451429,AKAP11
0.736391296466339,AKAP12
0.576067512491618,AKAP13
0.7239535791797618,AKAP3
0.724874125468965,AKAP4
1.475426543781004,AKAP5
0.6984207878961721,AKAP7
0.5852236453638885,AKAP8
1.0401007491929406,AKAP8L
1.0904558094529784,AKAP9
0.7029318574422511,AKIRIN1
0.5305168439030051,AKR1A1
1.015744398904332,AKR1B1
1.6173394054698687,AKR1B10
0.667372187281553,AKR1C1
1.2888059442311182,AKR1C3
0.876184396604019,AKR1C4
0.8148049252914175,AKR1D1
0.9292227500233193,AKR7A2
0.8931506963653195,AKR7A3
0.5823511282406207,AKT1
0.4768755287317373,AKT2
0.9020612180212636,AKT3
0.6622065347962031,AKTIP
1.1247849618978052,ALAD
0.9216037370516479,ALAS1
0.8214298127877124,ALAS2
1.5524360073978678,ALB
1.100745664963943,ALCAM
0.4276374283608634,ALDH18A1
1.0809576014764681,ALDH1A1
0.7222083320538821,ALDH1A2
1.0447167369773582,ALDH1A3
1.4800405478993048,ALDH1L1
1.1052029506264522,ALDH2
1.1628463247428114,ALDH3A1
0.8861511230896127,ALDH3A2
0.7288953598960634,ALDH3B1
1.5103265332376052,ALDH3B2
0.7347403886489694,ALDH4A1
0.7843701879790639,ALDH5A1
0.6803819594772981,ALDH6A1
0.6855822839980796,ALDH7A1
0.9565174297232164,ALDH8A1
0.6102056255308994,ALDH9A1
0.848208756841762,ALDOA
0.9210474282900949,ALDOB
0.8518791898652558,ALDOC
0.7091900762708861,ALG11
0.555406651106969,ALG12
0.49290150808517974,ALG13
0.7395705514608879,ALG3
0.6249806998048333,ALG5
0.5395299962272451,ALG6
0.8530661345187508,ALG8
0.6796485468276383,ALG9
0.9068411654525256,ALK
0.38292087833728006,ALKBH1
0.4236727777669613,ALKBH4
0.5842629970636621,ALLC
0.9457598235953685,ALMS1
1.562269310107603,ALOX12
1.402503044928666,ALOX12B
1.038983254351432,ALOX15
0.7051793994173416,ALOX15B
0.9250318677946556,ALOX5
0.904567105957973,ALOX5AP
1.1339757196098408,ALOXE3
0.4037411921746585,ALPI
1.5026864792306298,ALPK3
0.9580837158809781,ALPL
0.8210808275867849,ALS2CL
1.1483697704336908,ALX1
0.6899897093546632,ALX3
1.1331546252775613,ALX4
0.5561467804844246,AMACR
0.8274483802752121,AMBN
1.2057706118527256,AMBP
0.7214254182903702,AMBRA1
0.8058834655650063,AMD1
0.7158563485596635,AMDHD2
0.7145274508485226,AMELX
0.5512704507917999,AMELY
0.5518423890478951,AMFR
1.4751020049665975,AMH
1.0257019569782178,AMHR2
0.7334279416320583,AMIGO3
0.5313584639225492,AMMECR1
1.3998310652689547,AMN
0.9819742100409995,AMOT
1.0351432081637606,AMOTL2
1.1646569401643214,AMPD1
1.5330548383147398,AMPD2
0.5087677815619224,AMPD3
0.726594455054254,AMPH
0.7075804114076045,AMT
0.7914516054227916,AMY2B
0.878404732279498,AMZ2
0.9457267549471582,ANAPC1
0.8711150475992476,ANAPC10
1.0763599410627667,ANAPC13
0.545546033220847,ANAPC2
0.3837665625437769,ANAPC5
1.0292890289462722,ANG
0.49207558817806096,ANGEL1
0.6867645059079953,ANGEL2
0.8217625105384361,ANGPT1
0.7223493084584707,ANGPT2
0.6382964248531257,ANGPT4
0.9897367879896724,ANGPTL2
0.8118420771868986,ANGPTL3
1.0614243199429847,ANGPTL4
1.0944106488259742,ANGPTL7
1.1838112778650183,ANK1
0.9766028732302537,ANK2
0.7825104399966254,ANK3
0.7028836949760399,ANKFY1
0.8974746442950691,ANKH
0.5051017958578016,ANKHD1
1.0157474492786678,ANKLE2
0.898973151381631,ANKMY1
0.5880698431035808,ANKMY2
0.6368569925049686,ANKRA2
1.3495408477462052,ANKRD1
0.9353350044816786,ANKRD10
0.5275751605006294,ANKRD11
0.9344102247924229,ANKRD12
0.5368177652419589,ANKRD17
0.9674807463817671,ANKRD2
0.5546061991311422,ANKRD26
1.0182007666030708,ANKRD27
0.9241129655512856,ANKRD28
0.9016258900578774,ANKRD40
0.6748367911284159,ANKRD46
0.4197106773678181,ANKRD49
0.9887007795004196,ANKRD53
1.1092527913384764,ANKRD55
0.7907906601458511,ANKRD6
0.9394077572783229,ANKRD7
0.8462049063762479,ANKS1A
0.6965049711978246,ANKS1B
0.701910123236476,ANKZF1
1.040090178847243,ANO1
0.7524943502297526,ANO10
0.6230939046109422,ANO2
1.3851108487703363,ANO3
0.5982066758633744,ANP32A
0.5248602216464128,ANP32B
0.37646287453663935,ANP32D
1.3890537128502451,ANP32E
0.9141158865649817,ANPEP
0.7626300360058068,ANTXR1
1.0388492140548478,ANXA1
0.67223138040036,ANXA10
0.5689844023450885,ANXA11
1.135531103489155,ANXA13
0.9280684033630295,ANXA2
1.077276985669112,ANXA3
0.6539074113269179,ANXA4
0.7857540293432881,ANXA5
0.5701901689094336,ANXA7
1.063959114207947,ANXA9
0.7539314401218141,AOC2
1.1344343593689115,AOC3
0.8676091328518357,AOX1
0.42970702730069327,AP1B1
0.4829262506462358,AP1G1
0.9789561618530263,AP1G2
0.6351204935046849,AP1M2
1.1161770202645351,AP1S1
0.6436399557798052,AP1S2
0.5197400333599895,AP2A2
0.6117438748267953,AP2B1
0.9105991017435754,AP2M1
0.6493765327955126,AP2S1
1.1149403454682247,AP3B1
1.1651723864164905,AP3B2
0.4173558610850326,AP3D1
0.6456062014389198,AP3M2
1.0060863170955974,AP3S1
0.4820066352170626,AP4E1
0.5082976478906988,AP4M1
0.63697807445615,AP4S1
0.5034911752915345,APAF1
1.1024445662610556,APBA1
1.0089083689493616,APBA2
0.5290526610773673,APBA3
1.3797967260583888,APBB1
0.763218981394102,APBB1IP
0.8827683538265811,APBB3
1.2719011811482788,APC
1.0933484154922561,APC2
0.3748166146378366,APCS
0.6701588596890503,APEH
0.49004380863223757,APEX1
0.9615311339418331,APEX2
0.731524783200226,APH1A
0.6329083620625912,APH1B
0.5630155885053827,API5
0.5493170470573606,APIP
0.9166577014450241,APLNR
0.904434766836985,APLP1
1.1680961719453162,APLP2
1.4276272885948664,APOA1
0.6772840060468744,APOA2
0.4282460516955361,APOA4
1.544743768840849,APOB
0.7486971635347032,APOBEC1
1.2049703108475753,APOBEC2
1.1828758534600445,APOBEC3A
0.758369816355643,APOBEC3C
0.7232811686208358,APOBEC3F
0.8742717445158401,APOBEC3G
1.133262122661063,APOC1
0.8862669193026754,APOC2
0.818154674779664,APOC3
1.8788807977302486,APOD
1.0990610727487267,APOE
0.2267300840423356,APOH
0.7176280383309113,APOL1
0.9882495504648666,APOL2
1.1309371331381706,APOL3
0.9845697321600638,APOL5
0.7100452786897817,APOLD1
0.6870762523431754,APOM
0.8065102354190133,APOOL
0.8655134754258708,APP
0.968598437315143,APPBP2
0.7242991242616237,APPL1
0.7926469843255207,APPL2
0.8902783319262856,APRT
0.67458596692294015,APTX
0.9002078615949428,AQP1
1.049735236955515,AQP3
1.5792727782232059,AQP4
1.7187849151741093,AQP5
0.8435187273003544,AQP6
1.2733130303157367,AQP7
0.9245796892115361,AQP8
1.0210806413591864,AQP9
1.0832585670451715,AQR
0.9821008720536344,AR
0.9270063693721654,ARAF
0.5719363062359653,ARAP1
0.5822523951554974,ARAP2
0.6706315676488873,ARAP3
1.1372359797258464,ARC
0.47790631955910623,ARCN1
0.641525919019146,ARF1
0.45180435525202173,ARF3
0.6138538495197875,ARF4
0.524736925880879,ARF5
0.5868863224411814,ARFGAP1
0.3969056148722146,ARFGAP2
0.8943048308093671,ARFGAP3
0.6808474180886096,ARFGEF1
0.7786701159718046,ARFGEF2
0.8370333136040332,ARFIP1
0.6709720418498724,ARFRP1
0.8068297522267688,ARG1
0.6254758355141092,ARG2
0.9666385234503615,ARGLU1
0.4458435600648449,ARHGAP1
0.6099857626247658,ARHGAP10
0.6937804450192917,ARHGAP11A
0.771983904657339,ARHGAP12
0.9451461935333615,ARHGAP15
0.7117469941591502,ARHGAP17
0.5812166029756155,ARHGAP19
0.777601369191832,ARHGAP22
0.8320621118166179,ARHGAP24
0.9026446545054633,ARHGAP25
0.5653192463979694,ARHGAP26
0.743924948281468,ARHGAP28
1.2746589638976673,ARHGAP29
0.8192383472196357,ARHGAP4
0.9665172267324721,ARHGAP5
0.839473122155365,ARHGAP6
0.6667196047243231,ARHGDIA
0.7387973346805425,ARHGDIB
1.7605811821165183,ARHGDIG
0.7127921840694206,ARHGEF1
0.8715970881633112,ARHGEF10
0.8034228588960326,ARHGEF10L
0.5785722150199633,ARHGEF11
0.4995511100509875,ARHGEF12
0.6656434594347359,ARHGEF15
0.5738352075965742,ARHGEF16
1.0205931012198728,ARHGEF17
1.0080798203829497,ARHGEF18
0.6357318340282713,ARHGEF2
0.8488801760558602,ARHGEF3
0.7379476464184582,ARHGEF4
0.7164729655665293,ARHGEF5
1.0838628555774228,ARHGEF6
0.9452252316524821,ARHGEF7
0.7036755330583866,ARHGEF9
0.4723776008771261,ARID1A
0.9121063970813462,ARID3A
0.8270552211218148,ARID3B
0.5086960890434366,ARID4A
0.7931406606664043,ARID4B
0.7625449824570744,ARID5A
0.9215229456055138,ARID5B
0.5676114942382602,ARIH1
0.7758203187045226,ARIH2
0.5712287787789037,ARL1
1.2540746050843683,ARL14
0.5356686625191776,ARL15
0.929740556801236,ARL2
0.7703469293845744,ARL2BP
0.5980356730190242,ARL3
0.8213289039406956,ARL4A
0.704673138496869,ARL4C
0.7788297624330773,ARL4D
0.9829266072932411,ARL5A
0.8648926053555268,ARL6IP1
0.6991300698866654,ARL6IP4
0.5451584086504679,ARL6IP5
0.6230021511434266,ARL8B
1.1039453798427907,ARMC1
1.471568386778104,ARMC4
0.9806560168071584,ARMC6
0.42259179980524264,ARMC7
0.6795645000543197,ARMC8
0.5316379351985466,ARMC9
0.867886147792103,ARMCX1
0.7229095692651917,ARMCX3
0.4611882790954763,ARMCX5
0.5827693216727329,ARMCX6
0.6143327814845952,ARNT
1.125405343941632,ARNT2
0.5720319431152058,ARNTL
1.2936049262492841,ARNTL2
0.45915948266685536,ARPC1A
0.7431321007973669,ARPC1B
0.42208359498949855,ARPC2
0.5736797622974199,ARPC3
0.522596732283232,ARPC4
0.5127493834450659,ARPC5
1.0184066331026123,ARPC5L
0.7458224550961935,ARR3
0.6250531052579928,ARRB1
0.8007315411784504,ARRB2
0.9032856452892207,ARSA
0.4749844783230018,ARSB
0.8478938228142929,ARSD
1.4734797180084644,ARSE
1.2609950115915833,ARSF
0.6810457229563383,ARSJ
0.5886261621344355,ART1
1.878584817763944,ART3
0.7923946115814142,ART4
1.11648085114328,ARTN
0.8809544336059816,ARVCF
0.603386277729263,ASAH1
0.7620444568846295,ASAP1
1.029738571811696,ASAP2
0.987745080098256,ASAP3
0.4940123001631423,ASB1
1.2806577426167662,ASB12
0.9311708586004165,ASB13
1.018335235507449,ASB4
0.6916935896060289,ASB6
0.5090819529193171,ASB7
0.44650148002188383,ASB8
0.8383193825265015,ASB9
0.6139857849839668,ASCC2
0.895444016937151,ASCC3
1.0022859273963218,ASCL1
0.9172363319424065,ASCL2
0.7503375582686755,ASCL3
0.7747817647413289,ASF1A
0.918670773576742,ASF1B
0.6777663423505438,ASGR1
0.8158522032098379,ASGR2
0.5815158183680589,ASH1L
0.9263332753751999,ASH2L
0.9822842454788139,ASIP
0.67754991208999,ASL
0.7230536641888738,ASMTL
0.9871532417213524,ASNA1
1.1582462134546117,ASNS
1.1289120285946046,ASNSD1
1.474556224155995,ASPA
0.8865943716041428,ASPH
0.9704882680775397,ASPHD1
1.1612502615812577,ASPM
1.4262974128821762,ASPN
0.5900995649498263,ASPSCR1
0.8674169170555074,ASRGL1
1.015099915640444,ASS1
0.44515622433929014,ASTE1
0.8656405720589022,ASTN1
0.6858534909302283,ASTN2
0.5125258649626703,ASXL1
0.8562772725518683,ASXL2
1.243813288902155,ASXL3
0.81662219924383594,ATAD2
0.9206060136683266,ATAD3A
0.6664111382613344,ATAD3B
0.6887381583740273,ATAD5
0.5915125398561988,ATF1
0.7456402066891035,ATF2
0.9394231348745453,ATF3
0.8089176616080794,ATF4
0.9215234290661414,ATF5
0.5375020912019572,ATF6
0.3919110449770098,ATF6B
0.8670000208247466,ATF7IP
0.8506188318247961,ATF7IP2
1.0754097479638607,ATG10
0.6703316425999928,ATG16L1
0.634419183454963,ATG2A
0.6818898781475446,ATG2B
1.0965488912993475,ATG3
1.0444125186914404,ATG4A
1.0831795190162696,ATG4B
1.1887736919734524,ATG5
0.6832305674146418,ATG7
0.48278388254534904,ATG9A
1.1526752261663327,ATHL1
0.5422920659336767,ATIC
1.1923974637237391,ATM
0.5829583839575695,ATMIN
0.6525611515255378,ATN1
0.6650089307888829,ATOH1
0.892877437868654,ATOX1
0.6906529832248441,ATP10A
0.8191418126064755,ATP10D
1.0947237614006486,ATP11A
0.7875376208152796,ATP11B
1.39148365841326,ATP12A
0.5016748568328598,ATP13A1
0.8725829523148738,ATP13A2
0.5192702922161448,ATP13A3
0.7184565539365244,ATP1A1
0.9528810790573472,ATP1A2
0.7007064403255541,ATP1A3
0.9415750467434301,ATP1B1
0.6844126611429355,ATP1B2
0.5971448148954038,ATP1B3
0.6852845342479212,ATP1B4
1.350917487964352,ATP2A1
0.6225972573400081,ATP2A2
0.8549784894047945,ATP2A3
0.8515938911048266,ATP2B1
1.5722770657289324,ATP2B2
1.5734764043234328,ATP2B3
0.5547659935610177,ATP2B4
0.6298854533443091,ATP2C1
1.1236406834680206,ATP2C2
0.9086871204104391,ATP4A
0.7542123979773165,ATP4B
0.9038888099083127,ATP5A1
1.0441299966935065,ATP5B
0.6685272105287067,ATP5C1
0.9354467209762664,ATP5D
0.4040670175929291,ATP5E
0.4844566704014979,ATP5F1
0.9999053728411719,ATP5G1
0.5897977796544399,ATP5G2
0.4731549688277003,ATP5G3
0.4938362191569146,ATP5H
0.9801647743621048,ATP5I
0.6606592683970174,ATP5J
0.6235770455059055,ATP5J2
0.48065614774806736,ATP5L
0.5059156450061368,ATP5O
1.0047783106181363,ATP5S
0.5371755786245132,ATP6AP1
0.47226359001764806,ATP6AP2
1.103877061109463,ATP6V0A1
0.6759740814549094,ATP6V0A2
1.1395777848104045,ATP6V0A4
0.4842047150106532,ATP6V0B
0.5331311936714999,ATP6V0C
0.6200733751409253,ATP6V0D1
0.5745636502368553,ATP6V0E1
0.8800509499210066,ATP6V0E2
0.44084392829148417,ATP6V1A
1.2242811610418343,ATP6V1B1
0.5467211667994487,ATP6V1B2
0.6430024899055818,ATP6V1C1
1.0757597024806225,ATP6V1D
0.39440108348917274,ATP6V1E1
0.5892533103215126,ATP6V1F
0.5390388751690001,ATP6V1G1
0.5773496972018165,ATP6V1G2
1.0645813392185526,ATP6V1H
0.5857939521206805,ATP7A
0.861300378726464,ATP7B
0.8820295481816595,ATP8A1
0.7188226506569747,ATP8A2
0.8255038882801964,ATP8B1
0.7746218842383388,ATP8B2
0.8267142102756567,ATP8B3
0.8566304620364715,ATP9A
0.5162777755732589,ATP9B
0.49151442941309714,ATPAF2
1.116627724558016,ATPIF1
1.0992063983789075,ATR
0.4785727710747515,ATRIP
0.5149967271314064,ATRN
0.6473913204265725,ATRX
0.962723915749145,ATXN1
0.4070918298888242,ATXN10
0.7291558319236702,ATXN2
0.47370475870843126,ATXN2L
0.4667982756827469,ATXN3
0.6675336203382891,ATXN3L
1.1663831335586894,ATXN7
0.6295619477300978,AUH
0.48542481392367565,AUP1
1.0239861839368947,AURKA
0.9030435951968112,AURKAIP1
0.8656570814963482,AURKB
0.9511749404340225,AURKC
0.9261694057891375,AUTS2
0.5513016251018114,AVEN
0.6087579313538806,AVIL
0.6450650842586347,AVL9
0.22335058263755947,AVP
0.8166199066803502,AVPI1
1.0892817697623065,AVPR1A
1.0754572924172467,AVPR1B
1.0566499231849011,AXIN1
0.9174602475682269,AXL
1.7356856390621596,AZGP1
0.8265487056911957,AZI2
0.6884999843086549,AZIN1
1.1652425294795248,AZU1
0.6610350344108195,B2M
0.6803453530459678,B3GALNT1
0.8679279159485673,B3GALT1
1.1444138095179088,B3GALT2
0.6488448082999271,B3GALT4
1.1102944852940453,B3GALT5
1.112210281139233,B3GAT1
0.8632217758471391,B3GAT3
1.0940866799004783,B3GNT2
0.9114531096557407,B3GNT3
0.8882663125901407,B3GNT4
0.7559849606228551,B3GNTL1
0.675326194446255,B4GALNT1
0.7371462690464708,B4GALT1
0.6662157222676623,B4GALT2
0.6140488024650621,B4GALT3
0.5922538360894473,B4GALT4
0.6007017615163411,B4GALT5
1.3380945306975052,B4GALT6
0.7720519592276571,B9D1
0.5034149887741037,BAALC
0.711673642418447,BAAT
0.875275781677392,BACE1
0.8016136753527394,BACE2
0.7961166599613331,BACH1
0.7249631383650812,BACH2
0.8014701731300664,BAD
1.1438398266788778,BAG3
0.6557511201924305,BAG4
0.8617379047347932,BAG5
0.7615932214438766,BAHD1
1.508847860904672,BAI1
1.5143116166449633,BAI2
0.7508160757031058,BAI3
0.9454613365737533,BAIAP2
1.1308192995887327,BAIAP2L2
1.0489044280518964,BAIAP3
0.7108393120390811,BAK1
1.214772659913435,BAMBI
0.5513484908322384,BANF1
0.86483140808557,BANK1
0.42221183557971087,BANP
0.43519276503445664,BAP1
0.8392967817535503,BARD1
1.495520782485347,BARX1
0.9484446682530107,BARX2
0.9106931040065236,BASP1
0.9016295666387499,BATF
0.6515076452694373,BATF3
0.9369151104117913,BAX
0.6001891831857706,BAZ1A
0.4524568644784669,BAZ1B
0.6594480960311899,BAZ2A
0.7242964887969774,BAZ2B
1.1824768046723044,BBC3
1.3080610249764169,BBOX1
0.5505517197036133,BBS1
0.48435444390391685,BBS10
0.5931460344046803,BBS4
0.4261405538720558,BBS7
0.48312397644902344,BBS9
0.884745879501309,BBX
0.8301577977254917,BCAM
0.8604316986335353,BCAN
1.329566487994866,BCAP29
0.6239969741178002,BCAP31
0.7311718522471419,BCAR3
1.6049408040928332,BCAS1
0.821767580560208,BCAS2
0.554428806608907,BCAS3
1.0673963184176538,BCAS4
0.9048108949444109,BCAT1
0.6408989015926789,BCAT2
0.9218079052524366,BCCIP
0.99028899148801,BCHE
0.9337545409006266,BCKDHA
0.6156213186900343,BCKDHB
1.020104831058052,BCKDK
0.5065151912089962,BCL10
1.0310574173187281,BCL11A
0.8666543033977628,BCL11B
0.908074999847123,BCL2
1.186287335036353,BCL2A1
0.5196443764365615,BCL2L1
1.167653438914461,BCL2L10
0.7078443428746491,BCL2L11
0.9648388616018208,BCL2L13
0.9550277611845833,BCL2L14
0.8605385134515116,BCL2L2
0.9759105005942627,BCL3
0.9348758608004775,BCL6
